ccode,name,isic3rev2,isicnames,ID_elast,ID_elast_se
"GBR","UNTD.KINGDOM","353","Petroleum refineries",-.4483907,.7973068
"GBR","UNTD.KINGDOM","354","Miscellaneous petroleum and coal products",-1.007228,.0228678
"GBR","UNTD.KINGDOM","355","Rubber products",-1.048351,.106552
"GBR","UNTD.KINGDOM","356","Plastic products",-.9629221,.1034682
"GBR","UNTD.KINGDOM","361","Pottery  china  earthenware",-.7804831,.3663296
"GBR","UNTD.KINGDOM","362","Glass and products",-1.008661,.0135386
"GBR","UNTD.KINGDOM","369","Other non-metallic mineral products",-.4596324,.8138737
"GBR","UNTD.KINGDOM","371","Iron and steel",-1.003847,.0448531
"GBR","UNTD.KINGDOM","372","Non-ferrous metals",-1.009639,.0159183
"GBR","UNTD.KINGDOM","381","Fabricated metal products",-.9612296,.0653032
"GBR","UNTD.KINGDOM","382","Machinery  except electrical",-1.002604,.0380385
"GBR","UNTD.KINGDOM","383","Machinery  electric",-1.450605,.5160196
"GBR","UNTD.KINGDOM","384","Transport equipment",-1.030274,.0050558
"GBR","UNTD.KINGDOM","385","Professional and scientific equipment",-.991455,.008983
"GBR","UNTD.KINGDOM","390","Other manufactured products",-1.027333,.017643
"GEO","GEORGIA","311","Food products",-1.062035,.0385914
"GEO","GEORGIA","313","Beverages",-1.742521,.4578719
"GEO","GEORGIA","314","Tobacco",-1.00925,.004036
"GEO","GEORGIA","321","Textiles",-2.239287,1.04274
"GEO","GEORGIA","322","Wearing apparel  except footwear",-.9255015,.3395489
"GEO","GEORGIA","323","Leather products",-1.054262,.4776394
"GEO","GEORGIA","324","Footwear  except rubber or plastic",-.7285506,.3803908
"GEO","GEORGIA","331","Wood products  except furniture",-.7270598,.2878848
"GEO","GEORGIA","332","Furniture  except metal",-1.000045,.0095442
"GEO","GEORGIA","341","Paper and products",-1.28905,.2231198
"GEO","GEORGIA","342","Printing and publishing",-1.24365,.499483
"GEO","GEORGIA","351","Industrial chemicals",-1.016098,.0294206
"GEO","GEORGIA","352","Other chemicals",-1.013373,.0067961
"GEO","GEORGIA","353","Petroleum refineries",-.8030902,.3417584
"GEO","GEORGIA","354","Miscellaneous petroleum and coal products",-1.010137,.0539672
"GEO","GEORGIA","355","Rubber products",-1.079868,.1835046
"GEO","GEORGIA","356","Plastic products",-.9585929,.1169131
"GEO","GEORGIA","361","Pottery  china  earthenware",-.8255747,.2916853
"GEO","GEORGIA","362","Glass and products",-1.005512,.005271
"GEO","GEORGIA","369","Other non-metallic mineral products",-.7961269,.3063559
"GEO","GEORGIA","371","Iron and steel",-1.005318,.0364021
"GEO","GEORGIA","372","Non-ferrous metals",-1.033462,.1173515
"GEO","GEORGIA","381","Fabricated metal products",-.9602636,.0674039
"GEO","GEORGIA","382","Machinery  except electrical",-.9585174,.0699785
"GEO","GEORGIA","383","Machinery  electric",-1.625117,.7738252
"GEO","GEORGIA","384","Transport equipment",-1.00818,.0098369
"GEO","GEORGIA","385","Professional and scientific equipment",-.9856433,.0113786
"GEO","GEORGIA","390","Other manufactured products",-1.173354,.2184845
"GHA","GHANA","311","Food products",-1.057967,.035578
"GHA","GHANA","313","Beverages",-1.372301,.2261089
"GHA","GHANA","314","Tobacco",-1.002177,.3956659
"GHA","GHANA","321","Textiles",-1.311501,.2803338
"GHA","GHANA","322","Wearing apparel  except footwear",-.9099,.3924098
"GHA","GHANA","323","Leather products",-1.026406,.1879754
"GHA","GHANA","324","Footwear  except rubber or plastic",-.5073816,.759401
"GHA","GHANA","331","Wood products  except furniture",-.9485792,.2412343
"GHA","GHANA","332","Furniture  except metal",-.99766,.0198621
"GHA","GHANA","341","Paper and products",-1.202061,.1624765
"GHA","GHANA","342","Printing and publishing",-1.136916,.2967318
"GHA","GHANA","351","Industrial chemicals",-1.031956,.0057147
"GHA","GHANA","352","Other chemicals",-1.009694,.0086647
"GHA","GHANA","353","Petroleum refineries",-.9739461,.0426454
"GHA","GHANA","354","Miscellaneous petroleum and coal products",-1.008886,.0334152
"GHA","GHANA","355","Rubber products",-1.018964,.0296352
"GHA","GHANA","356","Plastic products",-.9762517,.0740812
"GHA","GHANA","361","Pottery  china  earthenware",-.8898933,.1894557
"GHA","GHANA","362","Glass and products",-1.005605,.00598
"GHA","GHANA","369","Other non-metallic mineral products",-.9503857,.0931122
"GHA","GHANA","371","Iron and steel",-1.011315,.0165041
"GHA","GHANA","372","Non-ferrous metals",-1.010837,.0280309
"GHA","GHANA","381","Fabricated metal products",-.993073,.0271232
"GHA","GHANA","382","Machinery  except electrical",-1.045316,.0226238
"GHA","GHANA","383","Machinery  electric",-1.389613,.4350245
"GHA","GHANA","384","Transport equipment",-1.065173,.0035298
"GHA","GHANA","385","Professional and scientific equipment",-.9867289,.013687
"GHA","GHANA","390","Other manufactured products",-1.117895,.1215302
"GIN","GUINEA","311","Food products",-1.056306,.0216546
"GIN","GUINEA","313","Beverages",-1.627388,.3605371
"GIN","GUINEA","314","Tobacco",-1.00497,.0069179
"GIN","GUINEA","321","Textiles",-1.607229,.5035804
"GIN","GUINEA","322","Wearing apparel  except footwear",-.9215029,.3467634
"GIN","GUINEA","323","Leather products",-1.047803,.3709837
"GIN","GUINEA","331","Wood products  except furniture",-.0996655,.9741932
"GIN","GUINEA","332","Furniture  except metal",-.9957755,.0282888
"GIN","GUINEA","341","Paper and products",-1.47034,.3669982
"GIN","GUINEA","342","Printing and publishing",-1.269521,.5670299
"GIN","GUINEA","351","Industrial chemicals",-1.014631,.0211421
"GIN","GUINEA","352","Other chemicals",-1.000258,.0154418
"GIN","GUINEA","353","Petroleum refineries",-.5750957,.7065536
"GIN","GUINEA","354","Miscellaneous petroleum and coal products",-1.026426,.0914203
"GIN","GUINEA","355","Rubber products",-1.029352,.061039
"GIN","GUINEA","356","Plastic products",-.9766802,.0741447
"GIN","GUINEA","361","Pottery  china  earthenware",-.6433989,.617824
"GIN","GUINEA","362","Glass and products",-1.015191,.0259929
"GIN","GUINEA","369","Other non-metallic mineral products",-.9255838,.1210114
"GIN","GUINEA","371","Iron and steel",-1.00557,.0326587
"GIN","GUINEA","372","Non-ferrous metals",-1.026198,.0891977
"GIN","GUINEA","381","Fabricated metal products",-.9639844,.0629258
"GIN","GUINEA","382","Machinery  except electrical",-.9492854,.0805255
"GIN","GUINEA","383","Machinery  electric",-1.942908,1.179941
"GIN","GUINEA","384","Transport equipment",-1.004636,.0113837
"GIN","GUINEA","385","Professional and scientific equipment",-.925175,.0432064
"GIN","GUINEA","390","Other manufactured products",-1.359712,.378922
"GMB","GAMBIA","311","Food products",-1.167476,.0169179
"GMB","GAMBIA","313","Beverages",-1.205903,.1177777
"GMB","GAMBIA","314","Tobacco",-1.011172,.0032376
"GMB","GAMBIA","321","Textiles",-1.105142,.0649762
"GMB","GAMBIA","322","Wearing apparel  except footwear",-.9429162,.2899193
"GMB","GAMBIA","323","Leather products",-1.034671,.2472488
"GMB","GAMBIA","324","Footwear  except rubber or plastic",-.8468207,.2179133
"GMB","GAMBIA","331","Wood products  except furniture",-.916987,.1424191
"GMB","GAMBIA","332","Furniture  except metal",-1.00177,.0060904
"GMB","GAMBIA","341","Paper and products",-1.300703,.2339569
"GMB","GAMBIA","342","Printing and publishing",-1.055055,.1031232
"GMB","GAMBIA","351","Industrial chemicals",-1.014581,.0167601
"GMB","GAMBIA","352","Other chemicals",-1.013787,.0069829
"GMB","GAMBIA","353","Petroleum refineries",-.9243246,.2093123
"GMB","GAMBIA","355","Rubber products",-1.034101,.07277
"GMB","GAMBIA","356","Plastic products",-1.00708,.0205853
"GMB","GAMBIA","361","Pottery  china  earthenware",-.9360081,.111578
"GMB","GAMBIA","362","Glass and products",-1.005803,.0070735
"GMB","GAMBIA","369","Other non-metallic mineral products",-.9863306,.0440038
"GMB","GAMBIA","371","Iron and steel",-1.010467,.0183989
"GMB","GAMBIA","372","Non-ferrous metals",-1.010954,.0291292
"GMB","GAMBIA","381","Fabricated metal products",-.9807674,.0404331
"GMB","GAMBIA","382","Machinery  except electrical",-.9924094,.0462216
"GMB","GAMBIA","383","Machinery  electric",-1.402083,.45987
"GMB","GAMBIA","384","Transport equipment",-1.049739,.0038405
"GMB","GAMBIA","385","Professional and scientific equipment",-.9867665,.0117861
"GMB","GAMBIA","390","Other manufactured products",-1.067627,.0685555
"GRC","GREECE","311","Food products",-1.058088,.0321944
"GRC","GREECE","313","Beverages",-1.292536,.166632
"GRC","GREECE","314","Tobacco",-1.000109,.0304271
"GRC","GREECE","321","Textiles",-1.219261,.1761592
"GRC","GREECE","322","Wearing apparel  except footwear",-.9827805,.1020402
"GRC","GREECE","323","Leather products",-1.012631,.0772298
"GRC","GREECE","324","Footwear  except rubber or plastic",-.7999225,.2811334
"GRC","GREECE","331","Wood products  except furniture",-.8368154,.1755844
"GRC","GREECE","332","Furniture  except metal",-.9992722,.0123276
"GRC","GREECE","341","Paper and products",-1.156882,.1163652
"GRC","GREECE","342","Printing and publishing",-1.292015,.6039284
"GRC","GREECE","351","Industrial chemicals",-1.018245,.0092469
"GRC","GREECE","352","Other chemicals",-1.008299,.0094311
"GRC","GREECE","353","Petroleum refineries",-.7338032,.3839972
"GRC","GREECE","354","Miscellaneous petroleum and coal products",-1.009831,.032265
"GRC","GREECE","355","Rubber products",-1.045363,.1002944
"GRC","GREECE","356","Plastic products",-.9608709,.1082228
"GRC","GREECE","361","Pottery  china  earthenware",-.8809241,.2008468
"GRC","GREECE","362","Glass and products",-1.006365,.0084312
"GRC","GREECE","369","Other non-metallic mineral products",-.7775126,.3335502
"GRC","GREECE","371","Iron and steel",-1.007686,.0242127
"GRC","GREECE","372","Non-ferrous metals",-1.009623,.0170007
"GRC","GREECE","381","Fabricated metal products",-.9684247,.0557135
"GRC","GREECE","382","Machinery  except electrical",-.9802246,.0525411
"GRC","GREECE","383","Machinery  electric",-1.766273,.9224634
"GRC","GREECE","384","Transport equipment",-1.028987,.0056692
"GRC","GREECE","385","Professional and scientific equipment",-.985446,.0115304
"GRC","GREECE","390","Other manufactured products",-1.047125,.0451685
"GRD","GRENADA","311","Food products",-1.09293,.0087791
"GRD","GRENADA","313","Beverages",-1.094624,.0481157
"GRD","GRENADA","314","Tobacco",-1.000234,.0290919
"GRD","GRENADA","321","Textiles",-1.248246,.1985123
"GRD","GRENADA","322","Wearing apparel  except footwear",-.9871225,.0888181
"GRD","GRENADA","323","Leather products",-1.039104,.2865879
"GRD","GRENADA","324","Footwear  except rubber or plastic",-.9156759,.121832
"GRD","GRENADA","331","Wood products  except furniture",-1.005572,.0186097
"GRD","GRENADA","332","Furniture  except metal",-1.004998,.0029457
"GRD","GRENADA","341","Paper and products",-1.107478,.0767681
"GRD","GRENADA","342","Printing and publishing",-1.036369,.0524533
"GRD","GRENADA","351","Industrial chemicals",-1.015018,.0144105
"GRD","GRENADA","352","Other chemicals",-1.025748,.0049336
"GRD","GRENADA","353","Petroleum refineries",-.3828595,.95929
"GRD","GRENADA","354","Miscellaneous petroleum and coal products",-1.002915,.0083014
"GRD","GRENADA","355","Rubber products",-1.01911,.0288569
"GRD","GRENADA","356","Plastic products",-1.016316,.0131115
"GRD","GRENADA","361","Pottery  china  earthenware",-.9599902,.069401
"GRD","GRENADA","362","Glass and products",-1.006177,.0029958
"GRD","GRENADA","369","Other non-metallic mineral products",-.993164,.036745
"GRD","GRENADA","371","Iron and steel",-1.011405,.0159143
"GRD","GRENADA","372","Non-ferrous metals",-1.022052,.0737987
"GRD","GRENADA","381","Fabricated metal products",-1.022818,.0114414
"GRD","GRENADA","382","Machinery  except electrical",-1.024898,.0268728
"GRD","GRENADA","383","Machinery  electric",-1.284225,.306807
"GRD","GRENADA","384","Transport equipment",-1.032995,.0049301
"GRD","GRENADA","385","Professional and scientific equipment",-.9909454,.0098976
"GRD","GRENADA","390","Other manufactured products",-1.0365,.0318708
"GRL","GREENLAND","311","Food products",-1.057226,.0189787
"GRL","GREENLAND","313","Beverages",-1.215452,.1196701
"GRL","GREENLAND","314","Tobacco",-1.003667,.0081031
"GRL","GREENLAND","321","Textiles",-1.555796,.4608099
"GRL","GREENLAND","322","Wearing apparel  except footwear",-.9889589,.0835138
"GRL","GREENLAND","323","Leather products",-1.071963,.5315251
"GRL","GREENLAND","324","Footwear  except rubber or plastic",-.8589554,.198611
"GRL","GREENLAND","331","Wood products  except furniture",-.9757224,.0374019
"GRL","GREENLAND","332","Furniture  except metal",-1.005365,.0027638
"GRL","GREENLAND","341","Paper and products",-1.134174,.0971898
"GRL","GREENLAND","342","Printing and publishing",-1.106176,.2150185
"GRL","GREENLAND","351","Industrial chemicals",-1.029512,.070136
"GRL","GREENLAND","352","Other chemicals",-1.002373,.0137533
"GRL","GREENLAND","353","Petroleum refineries",-.545106,.6564839
"GRL","GREENLAND","354","Miscellaneous petroleum and coal products",-1.015571,.0507148
"GRL","GREENLAND","355","Rubber products",-1.070904,.1605752
"GRL","GREENLAND","356","Plastic products",-.9772524,.0698641
"GRL","GREENLAND","361","Pottery  china  earthenware",-.7732651,.3779045
"GRL","GREENLAND","362","Glass and products",-1.005518,.0050867
"GRL","GREENLAND","369","Other non-metallic mineral products",-.9874212,.0423397
"GRL","GREENLAND","371","Iron and steel",-1.004102,.0429451
"GRL","GREENLAND","372","Non-ferrous metals",-1.053474,.1861322
"GRL","GREENLAND","381","Fabricated metal products",-.999946,.0223861
"GRL","GREENLAND","382","Machinery  except electrical",-.999976,.0392723
"GRL","GREENLAND","383","Machinery  electric",-1.498332,.5759206
"GRL","GREENLAND","384","Transport equipment",-1.049856,.0033201
"GRL","GREENLAND","385","Professional and scientific equipment",-.9842426,.0120802
"GRL","GREENLAND","390","Other manufactured products",-1.036625,.0319396
"GTM","GUATEMALA","311","Food products",-1.062119,.0385172
"GTM","GUATEMALA","313","Beverages",-1.420533,.2330129
"GTM","GUATEMALA","314","Tobacco",-.9944867,.2104045
"GTM","GUATEMALA","321","Textiles",-1.659049,.5661741
"GTM","GUATEMALA","322","Wearing apparel  except footwear",-.9193475,.3659244
"GTM","GUATEMALA","323","Leather products",-1.056406,.4393258
"GTM","GUATEMALA","324","Footwear  except rubber or plastic",-.4916267,.7595461
"GTM","GUATEMALA","331","Wood products  except furniture",-.0393248,1.011582
"GTM","GUATEMALA","332","Furniture  except metal",-.997969,.0176616
"GTM","GUATEMALA","341","Paper and products",-1.11101,.0785435
"GTM","GUATEMALA","342","Printing and publishing",-1.151384,.309613
"GTM","GUATEMALA","351","Industrial chemicals",-1.025433,.0059394
"GTM","GUATEMALA","352","Other chemicals",-1.012333,.0072804
"GTM","GUATEMALA","353","Petroleum refineries",-.8306873,.2487805
"GTM","GUATEMALA","354","Miscellaneous petroleum and coal products",-1.017183,.0558098
"GTM","GUATEMALA","355","Rubber products",-1.028796,.0587721
"GTM","GUATEMALA","356","Plastic products",-.9729559,.078406
"GTM","GUATEMALA","361","Pottery  china  earthenware",-.8282567,.2853562
"GTM","GUATEMALA","362","Glass and products",-1.005989,.0074511
"GTM","GUATEMALA","369","Other non-metallic mineral products",-.7848203,.3272841
"GTM","GUATEMALA","371","Iron and steel",-1.009488,.0194215
"GTM","GUATEMALA","372","Non-ferrous metals",-1.011874,.033073
"GTM","GUATEMALA","381","Fabricated metal products",-.979697,.0416005
"GTM","GUATEMALA","382","Machinery  except electrical",-.9834421,.0502082
"GTM","GUATEMALA","383","Machinery  electric",-1.614244,.7248425
"GTM","GUATEMALA","384","Transport equipment",-1.022819,.005791
"GTM","GUATEMALA","385","Professional and scientific equipment",-.9612211,.0246711
"GTM","GUATEMALA","390","Other manufactured products",-1.052653,.0507456
"GUY","GUYANA","311","Food products",-1.062618,.0151313
"GUY","GUYANA","313","Beverages",-1.180154,.1064456
"GUY","GUYANA","321","Textiles",-1.144947,.1075519
"GUY","GUYANA","322","Wearing apparel  except footwear",-.972138,.1530011
"GUY","GUYANA","323","Leather products",-1.071089,.5250214
"GUY","GUYANA","324","Footwear  except rubber or plastic",-.8173,.2690465
"GUY","GUYANA","331","Wood products  except furniture",-.9262816,.2543677
"GUY","GUYANA","332","Furniture  except metal",-1.001169,.0069009
"GUY","GUYANA","341","Paper and products",-1.092286,.0678417
"GUY","GUYANA","342","Printing and publishing",-1.059767,.1146175
"GUY","GUYANA","351","Industrial chemicals",-1.046543,.0041829
"GUY","GUYANA","352","Other chemicals",-1.01463,.0073456
"GUY","GUYANA","355","Rubber products",-1.018763,.0169178
"GUY","GUYANA","356","Plastic products",-1.013677,.0224189
"GUY","GUYANA","361","Pottery  china  earthenware",-.9132163,.1584843
"GUY","GUYANA","362","Glass and products",-1.010237,.0014562
"GUY","GUYANA","369","Other non-metallic mineral products",-.9791412,.0510984
"GUY","GUYANA","371","Iron and steel",-1.028161,.0120542
"GUY","GUYANA","372","Non-ferrous metals",-1.013563,.04692
"GUY","GUYANA","381","Fabricated metal products",-1.027147,.0151302
